,Fecha,Criptomoneda,Precio,Variación 24h,Capitalización de mercado,Volumen
1231,2020-12-24,Ethereum,612.8796570505974,4.238521050046007,69867514814.01,15132872519.53
1232,2020-12-25,Ethereum,626.4567387784558,2.21529325890768,71422858091.13,13125875205.90
1233,2020-12-26,Ethereum,636.7423171944997,1.6418657154363192,72391403990.88,14640527408.48
1234,2020-12-27,Ethereum,689.6598573269875,8.310668021193202,78833072066.09,24721301579.88
1235,2020-12-28,Ethereum,732.9570292975275,6.27804728817376,83575563402.66,22707049400.14
1236,2020-12-29,Ethereum,735.5908981625738,0.3593483328170999,83885243123.82,17170428247.76
1237,2020-12-30,Ethereum,752.8559324490188,2.3470973240113713,85790178023.44,13293869466.93
1238,2020-12-31,Ethereum,738.6169381520413,-1.8913305565194327,84037694047.36,18166112097.66
1239,2021-01-01,Ethereum,730.1473402196374,-1.1466834153024075,83294083323.21,13843183079.16
1240,2021-01-02,Ethereum,777.6960653039432,6.512209586355899,88595346035.55,20443662605.69
1241,2021-01-03,Ethereum,967.0005967288458,24.34171135364014,112525376104.65,140906534190.59
1242,2021-01-04,Ethereum,1025.6547675669035,6.065577522544663,116693162132.75,62285144708.40
1243,2021-01-05,Ethereum,1103.3582516225742,7.575988189476446,125112930227.72,47148245967.40
1244,2021-01-06,Ethereum,1208.5750928728885,9.536054232211955,137306782958.13,47886847354.00
1245,2021-01-07,Ethereum,1229.4713150147782,1.7289965898782178,139084939665.71,43042878463.82
1246,2021-01-08,Ethereum,1223.7296883535275,-0.46699964376001324,139145700786.28,48132624602.86
1247,2021-01-09,Ethereum,1282.979575527323,4.841746321731688,147397891905.57,34851118090.66
1248,2021-01-10,Ethereum,1267.7310031512136,-1.188528069111472,144775179901.58,44541377224.12
1249,2021-01-11,Ethereum,1092.9143378806064,-13.789728644015442,124728988376.04,67107873698.87
1250,2021-01-12,Ethereum,1045.406815230412,-4.346866081226608,119330774034.79,37495863245.02
1251,2021-01-13,Ethereum,1132.0155910164729,8.284695921651508,128582223216.03,32166268470.07
1252,2021-01-14,Ethereum,1216.9147884634556,7.499825808118854,138240285220.33,34339866026.51
1253,2021-01-15,Ethereum,1171.8600177046465,-3.702376796299578,133962341262.38,39499008134.41
1254,2021-01-16,Ethereum,1234.6318700828049,5.356599886487401,141369013157.28,38277998837.57
1255,2021-01-17,Ethereum,1229.379698072007,-0.4254038906711277,142087383372.71,35508914212.37
1256,2021-01-18,Ethereum,1255.976691513213,2.163448240028454,143378258827.22,30802895108.23
1257,2021-01-19,Ethereum,1383.4840902277115,10.152051353825398,157929393133.71,52274850962.44
1258,2021-01-20,Ethereum,1385.8529958752583,0.17122753086065146,156457140894.28,52021227614.33
1259,2021-01-21,Ethereum,1122.912432537305,-18.973192980824706,130713677392.50,49658518028.42
1260,2021-01-22,Ethereum,1236.6834427536564,10.131779372971872,140271927461.83,48657448380.09
1261,2021-01-23,Ethereum,1231.176379704471,-0.4453090304923357,140773242456.76,30774910632.15
1262,2021-01-24,Ethereum,1392.5397634449737,13.106439207291821,158167202909.14,39913977039.26
1263,2021-01-25,Ethereum,1323.4295031020106,-4.962893136494195,151940348541.69,44124188232.25
1264,2021-01-26,Ethereum,1355.233724240999,2.4031670039425634,155446593758.92,40367492548.54
1265,2021-01-27,Ethereum,1253.141671558609,-7.533169434635112,141774137750.67,38752412145.04
1266,2021-01-28,Ethereum,1328.773619066556,6.035386838096191,152877389472.97,32668893126.72
1267,2021-01-29,Ethereum,1380.2842591352105,3.876554992477943,158354114909.26,49454503567.54
1268,2021-01-30,Ethereum,1372.427228964234,-0.5692327590476998,157410718624.22,29581914651.15
1269,2021-01-31,Ethereum,1317.0474362291777,-4.035171524311076,150322722005.16,24723054987.87
1270,2021-02-01,Ethereum,1368.6644548123775,3.919146506293192,155894407853.50,28544048877.68
1271,2021-02-02,Ethereum,1514.2251957516528,10.63523936984463,174557101587.54,42952410181.63
1272,2021-02-03,Ethereum,1661.000824367477,9.69311757773028,189023794263.70,42202356538.21
1273,2021-02-04,Ethereum,1587.8008991859367,-4.406977053091799,183982328605.45,42668487953.81
1274,2021-02-05,Ethereum,1724.8569083393102,8.631813297475887,196424150368.48,39147540640.17
1275,2021-02-06,Ethereum,1683.941297865053,-2.3721162188259814,192164042318.96,36776919163.52
1276,2021-02-07,Ethereum,1608.6405479857196,-4.471696844468498,184109385158.15,38849634841.44
1277,2021-02-08,Ethereum,1750.997553719215,8.849522406466104,198719063426.17,45540524354.89
1278,2021-02-09,Ethereum,1769.053533934599,1.0311824923474155,203102939465.47,42127693213.61
1279,2021-02-10,Ethereum,1739.164209004836,-1.6895658812136283,199919369275.37,40563120176.97
1280,2021-02-11,Ethereum,1782.5088691218523,2.4922695564105757,203774834938.26,33868453070.40
1281,2021-02-12,Ethereum,1841.1977507032907,3.292487493223595,210344318124.73,36105354379.40
1282,2021-02-13,Ethereum,1810.8425457323726,-1.6486661989090101,207890872554.91,33305061601.18
1283,2021-02-14,Ethereum,1804.9841464366498,-0.3235178734633415,207057026271.03,30218599726.89
1284,2021-02-15,Ethereum,1775.758351701864,-1.6191718244441322,203972439068.60,37652347195.45
1285,2021-02-16,Ethereum,1782.5753090505934,0.3838899218576719,204528599567.25,33252538989.62
1286,2021-02-17,Ethereum,1845.5739221567521,3.534134731155447,211713928319.04,33582379213.07
1287,2021-02-18,Ethereum,1938.5694368074617,5.0388398716662675,221863277318.40,34799956643.70
1288,2021-02-19,Ethereum,1969.9797177628186,1.6202814487308315,226038410300.14,34796767875.96
1289,2021-02-20,Ethereum,1929.367692879665,-2.0615453304907216,221404545098.43,44957939435.53
1290,2021-02-21,Ethereum,1941.4267676797988,0.6250273001169093,223004310602.47,33064349740.91
1291,2021-02-22,Ethereum,1788.6152102806425,-7.871095626325452,204731064486.91,53799590366.04
1292,2021-02-23,Ethereum,1563.9246059011416,-12.562266220706341,179691686731.15,62714754623.34
1293,2021-02-24,Ethereum,1628.391533792655,4.122125046710123,185843232352.39,40313400449.16
1294,2021-02-25,Ethereum,1468.8601037286776,-9.796871744500901,168658293547.98,31736119376.26
1295,2021-02-26,Ethereum,1450.988746804119,-1.2166820297720982,167151176870.98,36682073651.91
1296,2021-02-27,Ethereum,1480.1295768477528,2.0083429391039687,167833687528.28,28221473460.21
1297,2021-02-28,Ethereum,1416.661552837565,-4.288004577636794,163289758568.54,35420463945.47
1298,2021-03-01,Ethereum,1570.3996896340539,10.852142947519972,179885012253.06,31604939381.86
1299,2021-03-02,Ethereum,1497.0891042633873,-4.668275589620752,172017777678.30,29049758215.72
1300,2021-03-03,Ethereum,1579.4271687603093,5.499877346140658,182133382817.64,30352405292.09
1301,2021-03-04,Ethereum,1546.4996211167372,-2.0847778419195384,177647949967.01,29848246930.85
1302,2021-03-05,Ethereum,1539.0484290947375,-0.48181014209490725,176268279969.46,28537887161.02
1303,2021-03-06,Ethereum,1661.9279698998157,7.984124377252733,191505024384.30,31094969328.98
1304,2021-03-07,Ethereum,1727.463096224567,3.943319296124592,198695961501.54,29416647567.96
1305,2021-03-08,Ethereum,1837.5330305439452,6.371767626176217,211132676701.60,35353973627.38
1306,2021-03-09,Ethereum,1869.3311016255,1.7304761630402954,214412034435.94,31147565432.97
1307,2021-03-10,Ethereum,1802.3110916881178,-3.5852401898788355,207916309215.61,31746963272.74
1308,2021-03-11,Ethereum,1826.0574768119818,1.3175519605564956,210018342198.10,31257932436.54
1309,2021-03-12,Ethereum,1770.9361793697751,-3.0185959720413713,203771682506.15,28436574756.55
1310,2021-03-13,Ethereum,1927.7207203999014,8.853201084068507,222405459430.77,32785949401.53
1311,2021-03-14,Ethereum,1866.0715447008808,-3.1980346035929696,215367930757.89,26379565439.25
1312,2021-03-15,Ethereum,1791.047851830107,-4.0204081715848545,207264868908.99,32950345872.85
1313,2021-03-16,Ethereum,1808.5512173614395,0.9772695639285844,207059072434.73,30686971237.09
1314,2021-03-17,Ethereum,1828.7548332342565,1.117116047301825,210150824167.56,30744899541.01
1315,2021-03-18,Ethereum,1780.1596459528505,-2.6572827805169785,205022936620.99,29651777827.92
1316,2021-03-19,Ethereum,1817.1329628084297,2.076966351845866,209188785173.59,27345983317.05
1317,2021-03-20,Ethereum,1817.8601431294944,0.04001800286208557,209455699202.52,29495472699.40
1318,2021-03-21,Ethereum,1790.3780747526928,-1.511781226992004,206013222508.09,29228757709.87
1319,2021-03-22,Ethereum,1686.8911971580417,-5.780168951686138,195434685366.63,31376731220.18
1320,2021-03-23,Ethereum,1673.8591835627929,-0.7725461853855364,192388701720.42,28758919428.48
1321,2021-03-24,Ethereum,1581.631055931366,-5.509909587204353,183005042939.68,38413713634.36
1322,2021-03-25,Ethereum,1587.2979641585232,0.35829520455514796,182810172113.94,26325124557.63
1323,2021-03-26,Ethereum,1700.3668693581185,7.123357287208298,195511706252.94,24804294373.64
1324,2021-03-27,Ethereum,1713.8378756834459,0.792241166779073,197943394049.89,21118379279.88
1325,2021-03-28,Ethereum,1689.0367982059097,-1.4471075607222161,194647792269.72,19859272131.75
1326,2021-03-29,Ethereum,1817.626388088868,7.613190548574544,209088522651.80,32618518751.61
1327,2021-03-30,Ethereum,1840.294951985396,1.2471520024730065,212080597430.12,28496809577.71
1328,2021-03-31,Ethereum,1915.8325358462234,4.104645496056714,221210690537.73,28955571443.67
1329,2021-04-01,Ethereum,1970.4711995232753,2.851954054163608,227187483748.83,32076778812.46
1330,2021-04-02,Ethereum,2134.101788297294,8.304135011646284,246446284273.69,35467665330.67
1331,2021-04-03,Ethereum,2016.6672472930366,-5.502761941732571,233519912234.63,34872897876.65
1332,2021-04-04,Ethereum,2077.755212422407,3.029154423535596,239721240194.14,26817722961.48
1333,2021-04-05,Ethereum,2097.7963827792596,0.9645587813728485,242118495324.84,30867393925.63
1334,2021-04-06,Ethereum,2115.0554517461082,0.8227237451893687,244306254505.30,33391498272.78
1335,2021-04-07,Ethereum,1989.1480619041722,-5.952912002283051,229324263726.27,39604003543.54
1336,2021-04-08,Ethereum,2081.3540625398964,4.635451850047656,240116470865.16,27145394978.19
1337,2021-04-09,Ethereum,2069.6677960855295,-0.5614742183800314,238825167325.68,25076796421.07
1338,2021-04-10,Ethereum,2142.7960653929085,3.5333336802017445,246336623343.48,32243242817.78
1339,2021-04-11,Ethereum,2150.2651427927744,0.3485668804649622,247431817683.19,25369863410.04
1340,2021-04-12,Ethereum,2142.476275865736,-0.36222820953708545,247289165411.20,29096213677.74
1341,2021-04-13,Ethereum,2304.3435163110134,7.555147390365824,265314823430.15,35760747636.06
1342,2021-04-14,Ethereum,2429.6615277515734,5.438338969581213,281118122172.13,43351853140.30
1343,2021-04-15,Ethereum,2514.1684155812304,3.478134170723779,290591950682.47,37106765660.12
1344,2021-04-16,Ethereum,2424.5538447081194,-3.5643821757419425,280617563098.83,43982805217.51
1345,2021-04-17,Ethereum,2345.266962776132,-3.2701637913730264,271060261616.96,35627176091.58
1346,2021-04-18,Ethereum,2245.7607533508544,-4.242852136009723,259329079995.44,61890227351.98
1347,2021-04-19,Ethereum,2168.032726735651,-3.4611000525869406,251090482814.83,40335730705.29
1348,2021-04-20,Ethereum,2324.2846872281943,7.207084956130139,269456185695.20,44737302423.77
1349,2021-04-21,Ethereum,2373.501344298211,2.1174969374646357,274296843910.21,43726884251.95
1350,2021-04-22,Ethereum,2426.0711497906045,2.2148631016654097,280712855517.32,63343308067.32
1351,2021-04-23,Ethereum,2364.2312036020908,-2.548974962826267,273323480799.64,69126869461.52
1352,2021-04-24,Ethereum,2212.8437976342047,-6.403240331877669,258340689899.59,35640594314.43
1353,2021-04-25,Ethereum,2307.35532084471,4.271043591578838,266776799157.93,36744402576.60
1354,2021-04-26,Ethereum,2532.3868028851084,9.75278839836491,292829223558.31,42791797037.03
1355,2021-04-27,Ethereum,2647.158189660288,4.532142824485663,306136280873.38,37611597877.63
1356,2021-04-28,Ethereum,2748.7845851218613,3.839075271682768,317353332381.20,42878743228.16
1357,2021-04-29,Ethereum,2757.497552304977,0.3169752635501455,318971242360.59,38536865198.33
1358,2021-04-30,Ethereum,2776.70371169874,0.6965068519356743,321155845972.34,35477884578.62
1359,2021-05-01,Ethereum,2944.9169473185057,6.058018898849515,340730211563.78,36721647718.00
1360,2021-05-02,Ethereum,2953.2973480804735,0.2845717183840746,341953594507.37,35727432415.51
1361,2021-05-03,Ethereum,3439.8550695192603,16.47506715688585,398258027094.34,64192650586.43
1362,2021-05-04,Ethereum,3245.663148933579,-5.645351814569921,380565712269.78,78437235045.70
1363,2021-05-05,Ethereum,3524.562728476055,8.592992148125811,409191426695.66,63552342594.19
1364,2021-05-06,Ethereum,3495.0758690360576,-0.836610431182383,405355930465.53,50430169752.96
1365,2021-05-07,Ethereum,3493.534500000208,-0.04410116099352601,404284565609.95,44980768421.37
1366,2021-05-08,Ethereum,3912.7429165968124,11.999549928491593,450716254202.57,60174921874.24
1367,2021-05-09,Ethereum,3932.754068170969,0.5114353792393223,455448294000.93,61625657297.20
1368,2021-05-10,Ethereum,3979.6086519212827,1.1913936884465404,461040789541.06,80827215917.66
1369,2021-05-11,Ethereum,4182.790285752286,5.105568200353328,481380994613.09,67869198116.37
1370,2021-05-12,Ethereum,3906.108903329409,-6.614756263667543,465647015108.64,78772032254.81
1371,2021-05-13,Ethereum,3750.3415950592753,-3.9877871335682324,431105320829.48,97383442023.27
1372,2021-05-14,Ethereum,4088.73170832043,9.022914438166163,473724804234.68,63587729060.26
1373,2021-05-15,Ethereum,3659.9218442136184,-10.487600916298756,425715131137.06,58150860876.15
1374,2021-05-16,Ethereum,3602.0048969299023,-1.582464045653964,414265118099.54,67531308123.83
1375,2021-05-17,Ethereum,3288.2298872378637,-8.711121130331566,381161976477.93,75100584775.85
1376,2021-05-18,Ethereum,3399.0492796569383,3.370183844176533,390227141901.12,59160464538.28
1377,2021-05-19,Ethereum,2505.014945945662,-26.30248225767148,295232973801.78,117905041184.06
1378,2021-05-20,Ethereum,2778.279660560299,10.908705956302288,322162621074.80,92538167827.52
1379,2021-05-21,Ethereum,2419.1032171150196,-12.928016158490097,279623071718.59,115000901891.80
1380,2021-05-22,Ethereum,2306.371266867117,-4.660071941136302,268503273693.00,102524751568.45
1381,2021-05-23,Ethereum,2120.0373745099428,-8.079093554190987,244070264760.93,77839858613.54
1382,2021-05-24,Ethereum,2640.1596323488234,24.533636250592483,306046123107.58,73496058830.83
1383,2021-05-25,Ethereum,2695.4778071496326,2.095258715534376,312566215516.57,92468701273.98
1384,2021-05-26,Ethereum,2882.483407624011,6.93775329844506,334435114557.13,53115222704.62
1385,2021-05-27,Ethereum,2742.990862697615,-4.83931822668765,319404492002.52,44070236220.03
1386,2021-05-28,Ethereum,2433.328865728611,-11.289209934314703,282228507934.92,49493519120.24
1387,2021-05-29,Ethereum,2294.626285512794,-5.700116501691421,268672927561.12,47141249182.27
1388,2021-05-30,Ethereum,2395.8532280027384,4.411478380119882,278270782653.56,37392021393.94
1389,2021-05-31,Ethereum,2708.429865793973,13.046568718727759,314463232386.79,44445830387.93
1390,2021-06-01,Ethereum,2632.6565998696506,-2.7976824093286834,306488816882.14,39898648753.42
1391,2021-06-02,Ethereum,2717.1540367097723,3.209588248019335,315313344228.83,39148856525.30
1392,2021-06-03,Ethereum,2858.27670209791,5.193767577454844,333964598115.05,38104663185.40
1393,2021-06-04,Ethereum,2694.4976666790503,-5.729992316651833,312991097366.85,39996583175.27
1394,2021-06-05,Ethereum,2624.7689150594238,-2.5878200780024008,302743417251.83,34731979704.60
1395,2021-06-06,Ethereum,2711.5479390111605,3.3061586280547672,315044778229.30,29050162248.94
1396,2021-06-07,Ethereum,2580.5355800598445,-4.831644577122729,299857516850.20,37385872210.25
1397,2021-06-08,Ethereum,2528.022300878691,-2.0349759788987565,294068580258.73,48344195673.52
1398,2021-06-09,Ethereum,2620.6253893038547,3.6630645383538107,304761367058.16,43973432438.08
1399,2021-06-10,Ethereum,2486.600068788676,-5.114249486485423,289444120869.43,33075957436.76
1400,2021-06-11,Ethereum,2356.6347741896757,-5.226626357422703,272748408238.43,26751786966.48
1401,2021-06-12,Ethereum,2379.991747950219,0.991115552412003,278223731471.05,28235882061.71
1402,2021-06-13,Ethereum,2517.771695525423,5.789093499751319,292767118262.08,29382118964.28
1403,2021-06-14,Ethereum,2587.381610979154,2.7647429501825638,300405113218.41,28128172338.35
1404,2021-06-15,Ethereum,2561.1883309320033,-1.0123469972888377,298324322330.13,26803957680.03
1405,2021-06-16,Ethereum,2365.872786190649,-7.625973552295539,274666655404.67,26150320394.53
1406,2021-06-17,Ethereum,2380.744519633922,0.6285939603379198,275415199641.54,25708624827.01
1407,2021-06-18,Ethereum,2231.554315497782,-6.266535653270367,260039646334.19,26204484920.99
1408,2021-06-19,Ethereum,2176.308536317709,-2.4756636572276336,253396709038.80,20456963374.96
1409,2021-06-20,Ethereum,2251.5605593660407,3.457782836971157,261478202409.19,26235850446.55
1410,2021-06-21,Ethereum,1900.1222998935382,-15.608652319414185,223202708788.72,39499960407.78
1411,2021-06-22,Ethereum,1875.3576944712033,-1.303316393040721,216876757208.59,38755019936.85
1412,2021-06-23,Ethereum,1971.1059779809414,5.105601123029291,229518675836.77,28098744044.51
1413,2021-06-24,Ethereum,1990.0761511910587,0.9624126466071026,231644258719.40,22447489241.67
1414,2021-06-25,Ethereum,1833.4631609981645,-7.869698357983001,213871849531.63,25981381067.42
1415,2021-06-26,Ethereum,1817.047665540675,-0.8953272586372907,209989265221.49,24249510320.71
1416,2021-06-27,Ethereum,1973.9268648383472,8.633741550802497,229354016311.00,24316408028.13
1417,2021-06-28,Ethereum,2087.5187237874175,5.754613353335802,243040539437.43,30629329805.72
1418,2021-06-29,Ethereum,2169.400067865984,3.9224244144746123,253607549372.42,27149143846.96
1419,2021-06-30,Ethereum,2279.354161419647,5.068410164743087,265951575833.03,29046221905.50
1420,2021-07-01,Ethereum,2121.657900633364,-6.918462407266501,247210647940.19,25874247678.49
1421,2021-07-02,Ethereum,2157.880584866453,1.707282037423452,250754468066.22,22869223901.01
1422,2021-07-03,Ethereum,2228.532398568573,3.2741299123599577,259079167729.79,19954299562.70
1423,2021-07-04,Ethereum,2329.004750998825,4.508453747174013,271472550895.45,21119209513.00
1424,2021-07-05,Ethereum,2217.3018530598792,-4.7961644514052715,258719784082.82,22592756940.42
1425,2021-07-06,Ethereum,2320.6549288317,4.661209101015884,270697947572.19,24748897613.71
1426,2021-07-07,Ethereum,2317.23694270242,-0.1472854101148391,270116728160.12,23352988376.91
1427,2021-07-08,Ethereum,2126.4424673902267,-8.233705919157497,248124573571.68,24133566100.86
1428,2021-07-09,Ethereum,2156.5809569525845,1.4173197734969278,251611015863.32,22262234450.01
1429,2021-07-10,Ethereum,2123.0585974934124,-1.554421564889541,247860822594.06,18091111748.44
1430,2021-07-11,Ethereum,2144.0142572722566,0.9870504659450052,250027222000.60,14249909363.13
1431,2021-07-12,Ethereum,2042.4991866143628,-4.734813227736989,238086643137.17,16403901753.80
1432,2021-07-13,Ethereum,1944.3950166372085,-4.803143649705499,227135827760.93,18210922217.70
1433,2021-07-14,Ethereum,1997.6633136705987,2.7395820590775166,232939479730.01,20007437042.59
1434,2021-07-15,Ethereum,1910.7269516309964,-4.3519026176569,223534356736.76,17978198759.77
1435,2021-07-16,Ethereum,1874.2002496808186,-1.9116651868545942,218477848474.56,17448403933.72
1436,2021-07-17,Ethereum,1899.8427500663568,1.3681835967050526,221838551362.96,14920352990.22
1437,2021-07-18,Ethereum,1905.723382843169,0.3095326061384185,222305469349.29,15355055465.80
1438,2021-07-19,Ethereum,1824.929392091902,-4.2395444941610405,214106247241.34,15768554506.43
1439,2021-07-20,Ethereum,1794.973425186835,-1.641486352013255,209392844466.02,20634025154.91
1440,2021-07-21,Ethereum,2003.7239214521073,11.62972628653507,233005814487.54,25849497421.03
1441,2021-07-22,Ethereum,2027.5334479167045,1.1882638226598852,236554595198.77,21655718476.42
1442,2021-07-23,Ethereum,2117.154607794504,4.420206234816271,247068794868.15,20760571836.05
1443,2021-07-24,Ethereum,2183.627414557696,3.1397237839157377,255023351844.86,19333415460.11
1444,2021-07-25,Ethereum,2209.4993601030114,1.1848150180215677,258067996305.17,16557827418.50
1445,2021-07-26,Ethereum,2230.212067673471,0.9374389485903301,261543645427.03,35197538271.15
1446,2021-07-27,Ethereum,2292.579636803809,2.7964860397961644,267339757878.52,28862032737.55
1447,2021-07-28,Ethereum,2299.689405936291,0.31012092310103156,268838784855.67,23171592869.59
1448,2021-07-29,Ethereum,2383.443259961735,3.641963728199382,278785893426.22,18266719970.96
1449,2021-07-30,Ethereum,2462.3999826480103,3.312716690706674,287344044145.01,24040211451.37
1450,2021-07-31,Ethereum,2541.674599365905,3.2194045352714973,297505707149.10,21579519281.28
1451,2021-08-01,Ethereum,2555.408178513038,0.5403358537933611,297290528238.90,25689002090.28
1452,2021-08-02,Ethereum,2611.6730699481845,2.2017966408750533,306483554365.19,26664958251.58
1453,2021-08-03,Ethereum,2521.268474889094,-3.461558649869001,294760000421.45,26304380467.43
1454,2021-08-04,Ethereum,2724.5322427136302,8.061964437701441,319613239659.44,29356647318.25
1455,2021-08-05,Ethereum,2821.649692746136,3.564554990759694,330223699956.33,37970347683.57
1456,2021-08-06,Ethereum,2888.7322742752317,2.3774241608216062,337961452767.87,30876444992.28
1457,2021-08-07,Ethereum,3151.2175169176753,9.086520235188633,368235028077.74,38870720439.19
1458,2021-08-08,Ethereum,3012.3085592702105,-4.4081043882790105,352872000029.73,34209269717.32
1459,2021-08-09,Ethereum,3163.0646551948857,5.004669772647685,363242219000.14,38510599666.55
1460,2021-08-10,Ethereum,3147.842995401753,-0.4812313832451509,368146417310.40,30456934757.02
1461,2021-08-11,Ethereum,3166.6472179679286,0.5973685026109621,371120421692.37,28540625893.87
1462,2021-08-12,Ethereum,3048.4126816864195,-3.733745129884769,356667351344.90,28111908833.73
1463,2021-08-13,Ethereum,3323.19799054098,9.014045588556785,387650495386.42,25989682658.64
1464,2021-08-14,Ethereum,3268.5481770314927,-1.644494660415663,383333523376.43,21723717067.76
1465,2021-08-15,Ethereum,3309.7549104132368,1.260704482537811,387075388591.62,24412292890.90
1466,2021-08-16,Ethereum,3153.583683763619,-4.718513330345642,369733082268.30,25922917846.05
1467,2021-08-17,Ethereum,3007.1440271712713,-4.6435950739566305,354390048289.18,28303010380.70
1468,2021-08-18,Ethereum,3037.230251196439,1.0004916210637482,357527359807.96,23192419118.65
1469,2021-08-19,Ethereum,3144.8184367851927,3.54231245874006,360685430760.80,20590444717.45
1470,2021-08-20,Ethereum,3276.9698366433354,4.202194896606981,383483277312.28,22079051284.80
1471,2021-08-21,Ethereum,3224.0004601521537,-1.6164133065515007,378500212583.48,19339185909.37
1472,2021-08-22,Ethereum,3243.4863583537394,0.6044012227177653,380718215752.58,17023426890.40
1473,2021-08-23,Ethereum,3320.4091697810586,2.3716089087040926,389578100858.60,22119621924.56
1474,2021-08-24,Ethereum,3177.6637963046905,-4.299029612840766,373455291323.23,23531754575.68
1475,2021-08-25,Ethereum,3231.4414517287996,1.6923645442493696,378980836224.53,20438475652.04
1476,2021-08-26,Ethereum,3122.971797237849,-3.3566956453108587,367860898491.37,18755498273.80
1477,2021-08-27,Ethereum,3267.539434750998,4.6291688461936875,383644799228.17,18470749435.08
1478,2021-08-28,Ethereum,3245.430222387629,-0.6766318449972775,380750077080.95,13957284069.59
1479,2021-08-29,Ethereum,3233.383151693551,-0.37120103864735077,378786220548.80,14110206249.48
1480,2021-08-30,Ethereum,3232.7338632854617,-0.02008077538689923,378977088509.63,21741061738.59
1481,2021-08-31,Ethereum,3440.5623358869034,6.428876653342064,403657783560.10,32201644522.64
1482,2021-09-01,Ethereum,3790.6139962215557,10.1742571754456,444243407062.37,34465100678.00
1483,2021-09-02,Ethereum,3793.3007433464186,0.07087894276602835,444936758974.60,28115776510.37
1484,2021-09-03,Ethereum,3936.1633916244464,3.7661830143210784,462019852288.09,30463347266.43
1485,2021-09-04,Ethereum,3894.937511605067,-1.0473620101010495,456929768632.25,24002848309.42
1486,2021-09-05,Ethereum,3950.270344526561,1.4206346765931022,463973074693.07,19760598542.30
1487,2021-09-06,Ethereum,3943.256785301908,-0.17754630982081965,463012228435.44,20190616165.86
1488,2021-09-07,Ethereum,3440.3417568365676,-12.75379859460093,404516339491.49,42541561062.45
1489,2021-09-08,Ethereum,3496.859022996073,1.6427805768771453,413866162089.44,34175479497.52
1490,2021-09-09,Ethereum,3435.97993265133,-1.7409649615380385,403936419964.89,25796050344.03
1491,2021-09-10,Ethereum,3209.915696090501,-6.5793235406467865,376789025177.24,24111446202.20
1492,2021-09-11,Ethereum,3268.1041621348804,1.8127724075510665,383321475836.22,19742335705.04
1493,2021-09-12,Ethereum,3417.839366766938,4.581714572225981,402834673220.72,18149841767.14
1494,2021-09-13,Ethereum,3301.186776828727,-3.413050685543395,387934440817.16,25897933725.98
1495,2021-09-14,Ethereum,3425.2508733748823,3.7581665301996914,402557959131.82,21080767347.83
1496,2021-09-15,Ethereum,3595.9625714292315,4.983918094330653,421477522819.94,18985547836.19
1497,2021-09-16,Ethereum,3573.3075160249905,-0.6300136598818007,419510540250.73,22391476966.88
1498,2021-09-17,Ethereum,3412.177182421673,-4.509276990035316,401297385415.45,19039612529.44
1499,2021-09-18,Ethereum,3427.58426153173,0.4515322120266507,403306688199.63,16278153590.13
1500,2021-09-19,Ethereum,3335.884886514119,-2.675335397199896,392513622186.48,14500103698.49
1501,2021-09-20,Ethereum,2977.3226793404747,-10.748638498384434,348966852277.94,28477674119.57
1502,2021-09-21,Ethereum,2744.1109995297,-7.832932635384848,322261202754.77,32062935710.17
1503,2021-09-22,Ethereum,3074.119761245824,12.026071896241897,359840797180.94,27084409011.06
1504,2021-09-23,Ethereum,3159.269865581771,2.7699019865588648,371681653192.38,19536554032.08
1505,2021-09-24,Ethereum,2930.7427060738946,-7.233543484130111,349627373001.02,28504692815.76
1506,2021-09-25,Ethereum,2946.9708461401983,0.553721076663316,347010586155.92,22533679023.57
1507,2021-09-26,Ethereum,3063.31634471348,3.9479691061642175,359680654321.76,24916718280.69
1508,2021-09-27,Ethereum,2939.742282853775,-4.033996099454851,346015184170.88,20890327693.72
1509,2021-09-28,Ethereum,2798.9844172601042,-4.788102222927826,330646942649.07,18975426962.50
1510,2021-09-29,Ethereum,2855.6117305265157,2.023137853759227,335476370747.34,17522543131.58
1511,2021-09-30,Ethereum,3013.4932320320772,5.5288154134473855,355017980604.51,19400423828.62
1512,2021-10-01,Ethereum,3305.107041443724,9.676935933086671,388950236002.14,24368105704.25
1513,2021-10-02,Ethereum,3393.9242492696653,2.687271749817355,399455864987.66,21335051735.33
1514,2021-10-03,Ethereum,3426.387080851377,0.9564984129712739,403971441903.56,18130363405.69
1515,2021-10-04,Ethereum,3390.310407759615,-1.0529071071210594,400955543856.19,19898468513.48
1516,2021-10-05,Ethereum,3520.3422566393974,3.8353965637532905,415494260964.53,19024921944.49
1517,2021-10-06,Ethereum,3592.1761295000256,2.0405366189934826,423560000564.38,24709364134.24
1518,2021-10-07,Ethereum,3594.918357967647,0.07633892016321031,423610266229.87,21186801824.57
1519,2021-10-08,Ethereum,3558.549577083409,-1.0116719564334908,419918377734.60,18144469093.78
1520,2021-10-09,Ethereum,3588.0809215501645,0.829870255480869,421836191767.03,13815631715.45
1521,2021-10-10,Ethereum,3431.0193069150096,-4.377315285500849,404765054558.19,18106607784.26
1522,2021-10-11,Ethereum,3537.840087124068,3.1133832442670206,415159189478.83,20424407322.58
1523,2021-10-12,Ethereum,3498.1052921206597,-1.1231371126135037,412579624206.77,20207646949.24
1524,2021-10-13,Ethereum,3605.6503342981764,3.0743797912474946,425077639326.61,18300885349.64
